TransactionID,CustomerID,TransactionAmount,TransactionDate,MerchantID,CardType,CustomerAge,CustomerGender,CustomerIncome,TransactionCategory
2606,2823,2686.82,2022-04-19 13:00:00,830,Prepaid,25,Female,20934.76,Utilities
2607,2474,2807.46,2022-04-19 14:00:00,700,Debit,58,Male,106868.74,Groceries
2608,3242,1922.78,2022-04-19 15:00:00,584,Prepaid,71,Female,123005.46,Travel
2609,4243,1347.29,2022-04-19 16:00:00,114,Prepaid,40,Female,116782.57,Travel
2610,7990,3262.04,2022-04-19 17:00:00,857,Credit,71,Male,22569.98,Entertainment
2611,6160,677.62,2022-04-19 18:00:00,787,Credit,57,Male,42604.86,Travel
2612,4134,2595.48,2022-04-19 19:00:00,103,Debit,63,Male,32271.91,Dining
2613,3070,3841.53,2022-04-19 20:00:00,945,Prepaid,40,Female,31109.05,Entertainment
2614,1359,825.67,2022-04-19 21:00:00,475,Debit,49,Female,114923.94,Entertainment
2615,2141,3767.53,2022-04-19 22:00:00,468,Credit,27,Male,75222.62,Utilities
2616,2635,3805.17,2022-04-19 23:00:00,564,Prepaid,34,Female,114226.78,Utilities
2617,5000,304.33,2022-04-20 00:00:00,632,Credit,52,Male,66897.81,Travel
2618,4361,98.83,2022-04-20 01:00:00,819,Credit,52,Female,35216.41,Entertainment
2619,7583,4869.81,2022-04-20 02:00:00,236,Credit,20,Male,113398.77,Groceries
2620,8835,970.95,2022-04-20 03:00:00,933,Prepaid,53,Male,101387.44,Entertainment
2621,1006,4111.59,2022-04-20 04:00:00,462,Prepaid,46,Male,34686.9,Electronics
2622,4267,2811.44,2022-04-20 05:00:00,315,Credit,66,Male,140167.37,Groceries
2623,7564,1326.04,2022-04-20 06:00:00,467,Prepaid,63,Male,60159.71,Dining
2624,5928,654.2,2022-04-20 07:00:00,216,Credit,44,Male,105114.91,Travel
2625,3606,2485.9,2022-04-20 08:00:00,278,Credit,48,Female,24157.52,Travel
2626,6906,2039.74,2022-04-20 09:00:00,345,Credit,51,Female,77595.52,Utilities
2627,4273,3495.94,2022-04-20 10:00:00,227,Prepaid,29,Male,145367.35,Electronics
2628,8611,4521.32,2022-04-20 11:00:00,457,Debit,54,Female,135246.12,Travel
2629,1913,4027.21,2022-04-20 12:00:00,177,Debit,71,Female,48775.14,Dining
2630,3011,1375.89,2022-04-20 13:00:00,840,Prepaid,42,Female,134286.94,Entertainment
2631,2442,4395.27,2022-04-20 14:00:00,392,Prepaid,19,Female,58099.12,Travel
2632,6546,4167.79,2022-04-20 15:00:00,873,Credit,47,Male,130790.48,Dining
2633,2829,4646.04,2022-04-20 16:00:00,181,Credit,61,Female,114799.5,Utilities
2634,9767,2296.01,2022-04-20 17:00:00,441,Debit,26,Female,65766.84,Groceries
2635,7468,3844.03,2022-04-20 18:00:00,437,Credit,40,Female,138402.82,Dining
2636,1929,2960.33,2022-04-20 19:00:00,918,Debit,26,Male,83086.31,Utilities
2637,4699,1555.96,2022-04-20 20:00:00,677,Debit,37,Male,61300.23,Electronics
2638,2054,4972.18,2022-04-20 21:00:00,195,Prepaid,72,Female,56359.16,Dining
2639,6744,196.35,2022-04-20 22:00:00,244,Prepaid,18,Female,142078.72,Travel
2640,2900,815.55,2022-04-20 23:00:00,676,Prepaid,73,Female,118615.53,Entertainment
2641,7980,4463.25,2022-04-21 00:00:00,620,Debit,56,Female,65486.88,Dining
2642,8069,307.51,2022-04-21 01:00:00,496,Prepaid,40,Female,53041.9,Electronics
2643,4415,4434.67,2022-04-21 02:00:00,456,Debit,35,Male,47510.22,Groceries
2644,1442,3577.53,2022-04-21 03:00:00,285,Prepaid,59,Male,51784.04,Electronics
2645,7218,188.24,2022-04-21 04:00:00,769,Debit,49,Female,34427.32,Utilities
2646,5652,2149.45,2022-04-21 05:00:00,642,Credit,64,Female,83015.54,Groceries
2647,8939,3773.59,2022-04-21 06:00:00,250,Credit,26,Female,25339.38,Dining
2648,8833,2917.59,2022-04-21 07:00:00,418,Debit,28,Male,21496.9,Entertainment
2649,8597,4679.68,2022-04-21 08:00:00,853,Debit,73,Male,100349.44,Electronics
2650,5458,4338.88,2022-04-21 09:00:00,767,Credit,18,Female,31502.31,Entertainment
2651,7591,1666.57,2022-04-21 10:00:00,158,Debit,28,Male,129877.25,Utilities
2652,3309,427.71,2022-04-21 11:00:00,109,Debit,50,Female,33874.74,Dining
2653,7268,4721.56,2022-04-21 12:00:00,956,Credit,47,Male,90546.97,Entertainment
2654,1910,2588.85,2022-04-21 13:00:00,223,Debit,22,Male,107815.47,Entertainment
2655,5340,376.62,2022-04-21 14:00:00,455,Prepaid,67,Male,49790.22,Electronics
2656,5009,4083.8,2022-04-21 15:00:00,445,Credit,18,Male,135474.34,Dining
2657,7628,4343.19,2022-04-21 16:00:00,893,Prepaid,27,Male,82580.3,Entertainment
2658,3169,3198.93,2022-04-21 17:00:00,336,Debit,30,Male,60991.48,Groceries
2659,3172,2240.31,2022-04-21 18:00:00,432,Debit,44,Female,137146.72,Travel
2660,6668,3312.55,2022-04-21 19:00:00,116,Prepaid,25,Female,131584.23,Groceries
2661,7313,3534.89,2022-04-21 20:00:00,523,Debit,45,Female,112251.56,Utilities
2662,9315,4465.68,2022-04-21 21:00:00,423,Debit,62,Female,57762.72,Entertainment
2663,9036,4779.53,2022-04-21 22:00:00,122,Prepaid,69,Female,70726.82,Dining
2664,7789,2574.03,2022-04-21 23:00:00,558,Debit,19,Female,109665.34,Groceries
2665,1785,3993.48,2022-04-22 00:00:00,559,Credit,70,Female,44086.96,Dining
2666,7139,4822.73,2022-04-22 01:00:00,620,Prepaid,29,Female,84364.62,Utilities
2667,7344,760.46,2022-04-22 02:00:00,818,Prepaid,44,Female,115903.89,Groceries
2668,3416,96.25,2022-04-22 03:00:00,656,Prepaid,30,Male,105502.68,Dining
2669,9988,4345.47,2022-04-22 04:00:00,520,Prepaid,39,Female,113591.3,Entertainment
2670,5154,980.39,2022-04-22 05:00:00,502,Credit,57,Female,135949.5,Electronics
2671,6619,217.18,2022-04-22 06:00:00,430,Prepaid,32,Male,145877.26,Groceries
2672,2936,804.68,2022-04-22 07:00:00,556,Prepaid,48,Female,79589.86,Utilities
2673,4807,1923.65,2022-04-22 08:00:00,582,Debit,24,Female,27797.64,Dining
2674,8151,1100.23,2022-04-22 09:00:00,597,Prepaid,56,Male,128465.54,Groceries
2675,4236,1529.74,2022-04-22 10:00:00,126,Debit,66,Male,35335.57,Dining
2676,3352,4876.59,2022-04-22 11:00:00,496,Prepaid,68,Male,48527.77,Dining
2677,2932,3523.51,2022-04-22 12:00:00,287,Prepaid,52,Female,104911.77,Electronics
2678,9556,3562.4,2022-04-22 13:00:00,239,Credit,24,Female,116945.58,Dining
2679,5916,477.95,2022-04-22 14:00:00,620,Debit,29,Female,110304.14,Groceries
2680,6498,3661.83,2022-04-22 15:00:00,845,Credit,31,Female,77003.99,Utilities
2681,1946,3698.02,2022-04-22 16:00:00,191,Debit,51,Female,139348.72,Entertainment
2682,2439,3300.43,2022-04-22 17:00:00,176,Prepaid,56,Female,128185.51,Utilities
2683,8730,1146.04,2022-04-22 18:00:00,951,Credit,65,Female,106278.74,Travel
2684,5857,2118.07,2022-04-22 19:00:00,343,Debit,26,Female,77339.84,Dining
2685,1340,4232.15,2022-04-22 20:00:00,944,Debit,50,Female,80297.37,Travel
2686,1382,3352.66,2022-04-22 21:00:00,766,Credit,29,Female,42875.66,Entertainment
2687,9491,3665.18,2022-04-22 22:00:00,829,Debit,51,Male,121361.65,Utilities
2688,1138,2938.94,2022-04-22 23:00:00,896,Prepaid,44,Female,132575.24,Travel
2689,1358,2250.69,2022-04-23 00:00:00,761,Debit,39,Male,127546.62,Dining
2690,5931,3796.46,2022-04-23 01:00:00,940,Prepaid,35,Female,91122.73,Groceries
2691,4456,344.29,2022-04-23 02:00:00,187,Debit,63,Male,128932.35,Utilities
2692,2627,3367.44,2022-04-23 03:00:00,717,Credit,61,Female,122753.15,Utilities
2693,7626,4986.04,2022-04-23 04:00:00,393,Prepaid,35,Female,128206.71,Electronics
2694,6004,3902.06,2022-04-23 05:00:00,194,Debit,54,Male,147651.33,Utilities
2695,7652,1456.36,2022-04-23 06:00:00,352,Prepaid,24,Male,125300.0,Dining
2696,7416,1392.71,2022-04-23 07:00:00,650,Credit,21,Male,55189.7,Dining
2697,4170,3337.76,2022-04-23 08:00:00,498,Debit,62,Male,126712.18,Electronics
2698,4835,4479.79,2022-04-23 09:00:00,866,Debit,33,Male,68832.56,Electronics
2699,9017,2891.86,2022-04-23 10:00:00,153,Prepaid,39,Male,87104.99,Utilities
2700,3151,2639.37,2022-04-23 11:00:00,342,Credit,65,Female,123531.94,Electronics
2701,7905,806.12,2022-04-23 12:00:00,209,Credit,68,Female,61173.45,Electronics
2702,3834,3578.71,2022-04-23 13:00:00,865,Debit,53,Male,23390.81,Electronics
2703,3567,3512.98,2022-04-23 14:00:00,723,Prepaid,37,Female,113358.79,Dining
2704,2307,4834.92,2022-04-23 15:00:00,785,Debit,48,Female,137282.64,Travel
2705,9848,1504.46,2022-04-23 16:00:00,800,Debit,69,Male,140625.5,Groceries
2706,3660,3783.45,2022-04-23 17:00:00,320,Prepaid,50,Female,123858.32,Dining
2707,4730,2173.16,2022-04-23 18:00:00,860,Credit,30,Female,141568.57,Entertainment
2708,7207,2794.57,2022-04-23 19:00:00,663,Debit,69,Male,126685.29,Utilities
2709,4162,4083.19,2022-04-23 20:00:00,261,Debit,37,Male,23912.88,Dining
2710,2140,1113.87,2022-04-23 21:00:00,134,Prepaid,71,Female,65455.21,Utilities
2711,9458,1717.63,2022-04-23 22:00:00,136,Prepaid,58,Female,63693.82,Dining
2712,2708,3867.68,2022-04-23 23:00:00,945,Debit,59,Male,48491.37,Travel
2713,4630,2854.44,2022-04-24 00:00:00,928,Credit,55,Male,123731.81,Utilities
2714,4211,466.65,2022-04-24 01:00:00,722,Prepaid,39,Female,87611.68,Electronics
2715,7538,2153.78,2022-04-24 02:00:00,469,Debit,56,Female,128717.62,Utilities
2716,1475,2935.23,2022-04-24 03:00:00,276,Credit,40,Male,98175.41,Entertainment
2717,8684,4548.04,2022-04-24 04:00:00,620,Prepaid,65,Male,96779.21,Travel
2718,2207,946.5,2022-04-24 05:00:00,374,Prepaid,66,Female,69939.3,Groceries
2719,2960,4030.74,2022-04-24 06:00:00,732,Debit,73,Male,122648.38,Entertainment
2720,1557,657.47,2022-04-24 07:00:00,204,Prepaid,50,Male,108801.92,Entertainment
2721,1882,1214.97,2022-04-24 08:00:00,255,Debit,58,Female,64037.74,Travel
2722,5761,1220.5,2022-04-24 09:00:00,435,Prepaid,47,Male,149164.53,Entertainment
2723,6867,4388.01,2022-04-24 10:00:00,125,Credit,31,Male,80162.6,Dining
2724,7963,999.09,2022-04-24 11:00:00,395,Credit,64,Male,61156.73,Dining
2725,8166,3935.87,2022-04-24 12:00:00,636,Prepaid,53,Male,109413.1,Electronics
2726,8929,2311.72,2022-04-24 13:00:00,454,Debit,74,Male,48964.97,Travel
2727,6347,4995.46,2022-04-24 14:00:00,985,Prepaid,25,Male,127983.73,Dining
2728,8269,4196.26,2022-04-24 15:00:00,168,Debit,74,Female,108447.27,Entertainment
2729,9125,3699.82,2022-04-24 16:00:00,426,Prepaid,64,Male,133108.5,Entertainment
2730,3454,4354.28,2022-04-24 17:00:00,250,Credit,39,Male,62776.68,Dining
2731,5494,3171.98,2022-04-24 18:00:00,956,Debit,74,Female,131075.32,Travel
2732,2946,4219.04,2022-04-24 19:00:00,676,Credit,21,Female,85121.05,Travel
2733,3808,1309.33,2022-04-24 20:00:00,761,Credit,68,Female,27690.32,Groceries
2734,7642,493.03,2022-04-24 21:00:00,419,Credit,52,Male,45242.0,Travel
2735,4825,3081.58,2022-04-24 22:00:00,856,Prepaid,25,Female,48294.39,Utilities
2736,4536,2176.28,2022-04-24 23:00:00,551,Debit,51,Female,119838.83,Utilities
2737,7068,2135.07,2022-04-25 00:00:00,669,Credit,39,Female,46406.3,Utilities
2738,4802,2636.11,2022-04-25 01:00:00,767,Debit,42,Male,93049.24,Dining
2739,5699,1810.11,2022-04-25 02:00:00,211,Debit,42,Female,104830.46,Groceries
2740,2970,3132.17,2022-04-25 03:00:00,734,Credit,57,Male,120601.46,Entertainment
2741,6806,157.69,2022-04-25 04:00:00,561,Prepaid,57,Male,121904.43,Dining
2742,7142,4849.61,2022-04-25 05:00:00,964,Credit,34,Female,113288.5,Electronics
2743,3819,4623.92,2022-04-25 06:00:00,461,Credit,33,Male,47713.89,Electronics
2744,1364,4676.67,2022-04-25 07:00:00,302,Debit,65,Male,90651.01,Travel
2745,5258,1828.19,2022-04-25 08:00:00,586,Prepaid,65,Male,57722.05,Groceries
2746,4119,2661.8,2022-04-25 09:00:00,579,Debit,56,Male,120762.68,Groceries
2747,2863,4770.88,2022-04-25 10:00:00,103,Prepaid,32,Male,117252.07,Entertainment
2748,1115,4512.22,2022-04-25 11:00:00,228,Credit,34,Female,49854.18,Travel
2749,8084,3952.27,2022-04-25 12:00:00,125,Prepaid,74,Male,103374.55,Groceries
2750,9016,2039.62,2022-04-25 13:00:00,900,Debit,52,Male,27595.63,Dining
2751,3384,2823.87,2022-04-25 14:00:00,126,Credit,50,Male,119911.29,Entertainment
2752,4935,3965.6,2022-04-25 15:00:00,141,Prepaid,57,Male,121426.27,Groceries
2753,8742,1368.69,2022-04-25 16:00:00,682,Prepaid,56,Female,65111.55,Electronics
2754,6442,3134.11,2022-04-25 17:00:00,163,Debit,35,Female,124813.35,Electronics
2755,3490,4140.53,2022-04-25 18:00:00,124,Prepaid,47,Male,131578.68,Groceries
2756,7980,3538.74,2022-04-25 19:00:00,171,Credit,40,Male,44707.51,Utilities
2757,8661,2400.01,2022-04-25 20:00:00,581,Prepaid,54,Female,65616.36,Utilities
2758,2724,2925.12,2022-04-25 21:00:00,972,Debit,64,Male,53940.49,Electronics
2759,9182,4943.43,2022-04-25 22:00:00,367,Prepaid,24,Male,68666.58,Dining
2760,3767,3011.93,2022-04-25 23:00:00,925,Credit,27,Female,78097.54,Entertainment
2761,2137,3929.16,2022-04-26 00:00:00,194,Credit,33,Female,86295.94,Dining
2762,5117,3634.39,2022-04-26 01:00:00,494,Prepaid,45,Male,24563.48,Electronics
2763,4420,3508.95,2022-04-26 02:00:00,968,Prepaid,40,Female,27171.63,Groceries
2764,6845,3583.26,2022-04-26 03:00:00,463,Credit,51,Male,105180.5,Groceries
2765,5778,2274.78,2022-04-26 04:00:00,414,Debit,35,Male,77556.38,Entertainment
2766,4906,2373.43,2022-04-26 05:00:00,216,Credit,64,Male,31665.89,Electronics
2767,4637,2341.97,2022-04-26 06:00:00,263,Prepaid,40,Male,70209.89,Electronics
2768,3953,171.11,2022-04-26 07:00:00,976,Prepaid,68,Female,81814.34,Electronics
2769,6929,1209.12,2022-04-26 08:00:00,889,Debit,37,Female,102626.71,Travel
2770,1276,777.05,2022-04-26 09:00:00,676,Credit,48,Female,35382.91,Groceries
2771,2999,4432.79,2022-04-26 10:00:00,405,Credit,31,Male,149324.56,Electronics
2772,2227,1378.47,2022-04-26 11:00:00,871,Debit,40,Female,81711.72,Entertainment
2773,7337,696.52,2022-04-26 12:00:00,839,Credit,19,Male,108502.77,Utilities
2774,4735,603.24,2022-04-26 13:00:00,299,Debit,46,Female,138068.36,Travel
2775,1695,3501.45,2022-04-26 14:00:00,831,Credit,67,Male,24137.04,Electronics
2776,5152,35.39,2022-04-26 15:00:00,279,Debit,26,Male,98176.67,Groceries
2777,8901,2359.17,2022-04-26 16:00:00,457,Debit,50,Female,90246.25,Utilities
2778,8470,598.76,2022-04-26 17:00:00,839,Debit,65,Male,27462.88,Travel
2779,8537,4249.07,2022-04-26 18:00:00,351,Prepaid,61,Male,110093.61,Dining
2780,3841,4792.46,2022-04-26 19:00:00,398,Prepaid,29,Female,48701.71,Entertainment
2781,5208,4793.98,2022-04-26 20:00:00,972,Prepaid,36,Female,111244.61,Groceries
2782,9733,2212.61,2022-04-26 21:00:00,529,Credit,59,Male,67141.79,Dining
2783,2088,3224.35,2022-04-26 22:00:00,103,Debit,37,Male,120116.41,Groceries
2784,4363,3000.52,2022-04-26 23:00:00,752,Credit,54,Male,142428.99,Entertainment
2785,1024,1753.44,2022-04-27 00:00:00,777,Credit,48,Male,131866.64,Electronics
2786,7144,2223.1,2022-04-27 01:00:00,353,Debit,52,Female,82734.56,Dining
2787,6668,326.3,2022-04-27 02:00:00,764,Prepaid,58,Female,49285.48,Dining
2788,5236,3979.52,2022-04-27 03:00:00,678,Credit,38,Male,149015.06,Travel
2789,9068,1207.81,2022-04-27 04:00:00,666,Credit,72,Male,105734.83,Electronics
2790,3235,2305.33,2022-04-27 05:00:00,195,Credit,64,Male,71473.84,Entertainment
2791,8295,2405.7,2022-04-27 06:00:00,266,Prepaid,63,Male,82598.09,Utilities
2792,9392,2805.76,2022-04-27 07:00:00,932,Debit,60,Female,36647.19,Travel
2793,9448,4090.29,2022-04-27 08:00:00,430,Debit,30,Female,85687.96,Dining
2794,4747,3460.95,2022-04-27 09:00:00,997,Credit,56,Female,42511.39,Groceries
2795,4175,3317.0,2022-04-27 10:00:00,987,Debit,44,Female,67546.91,Entertainment
2796,5897,2636.09,2022-04-27 11:00:00,953,Prepaid,42,Male,83929.7,Travel
2797,6037,484.3,2022-04-27 12:00:00,161,Debit,19,Male,143213.84,Utilities
2798,8427,2013.03,2022-04-27 13:00:00,273,Credit,52,Male,101210.1,Electronics
2799,9605,4786.8,2022-04-27 14:00:00,352,Credit,69,Female,68345.72,Utilities
2800,3014,4977.76,2022-04-27 15:00:00,560,Debit,25,Female,34701.61,Groceries
2801,2381,3653.84,2022-04-27 16:00:00,723,Credit,50,Female,117134.52,Travel
2802,2098,1141.44,2022-04-27 17:00:00,314,Prepaid,42,Female,80690.88,Entertainment
2803,4426,513.94,2022-04-27 18:00:00,338,Prepaid,38,Male,28860.17,Groceries
2804,4655,2076.75,2022-04-27 19:00:00,514,Prepaid,53,Male,105393.7,Travel
2805,8938,4283.58,2022-04-27 20:00:00,838,Prepaid,30,Female,65513.7,Travel
2806,1187,3610.71,2022-04-27 21:00:00,841,Credit,73,Female,72505.87,Utilities
2807,6409,4420.04,2022-04-27 22:00:00,844,Credit,63,Male,129051.0,Entertainment
2808,3092,3080.8,2022-04-27 23:00:00,774,Debit,26,Male,37850.07,Electronics
2809,3130,655.99,2022-04-28 00:00:00,225,Credit,52,Male,64248.73,Groceries
2810,6242,578.41,2022-04-28 01:00:00,352,Debit,63,Male,67276.86,Utilities
2811,9549,244.77,2022-04-28 02:00:00,944,Credit,53,Male,20432.82,Travel
2812,6647,2837.56,2022-04-28 03:00:00,810,Debit,66,Female,129892.76,Utilities
2813,6185,1218.22,2022-04-28 04:00:00,296,Debit,64,Male,128590.63,Utilities
2814,6776,3673.25,2022-04-28 05:00:00,733,Prepaid,61,Male,106038.72,Utilities
2815,8913,3432.82,2022-04-28 06:00:00,512,Debit,63,Female,136862.32,Entertainment
2816,8547,1593.96,2022-04-28 07:00:00,555,Debit,68,Male,55475.26,Travel
2817,8823,888.12,2022-04-28 08:00:00,875,Debit,27,Male,48681.94,Entertainment
2818,8355,516.49,2022-04-28 09:00:00,153,Debit,22,Female,28907.7,Entertainment
2819,7465,3687.89,2022-04-28 10:00:00,746,Debit,48,Female,96961.67,Travel
2820,2497,2254.95,2022-04-28 11:00:00,438,Prepaid,41,Female,84526.21,Utilities
2821,3555,1621.03,2022-04-28 12:00:00,458,Debit,49,Female,125351.52,Utilities
2822,6409,4283.98,2022-04-28 13:00:00,250,Debit,66,Female,82567.31,Entertainment
2823,3951,2970.1,2022-04-28 14:00:00,199,Debit,66,Female,46420.71,Groceries
2824,2238,2592.42,2022-04-28 15:00:00,333,Credit,20,Male,125247.6,Utilities
2825,5727,3718.18,2022-04-28 16:00:00,643,Credit,33,Male,79209.09,Entertainment
2826,4965,4078.84,2022-04-28 17:00:00,161,Prepaid,74,Male,144257.93,Electronics
2827,6686,3431.94,2022-04-28 18:00:00,295,Debit,58,Male,89481.28,Electronics
2828,4701,2202.83,2022-04-28 19:00:00,641,Debit,66,Female,35176.06,Entertainment
2829,3780,1899.6,2022-04-28 20:00:00,854,Credit,37,Female,130633.18,Groceries
2830,8398,3859.47,2022-04-28 21:00:00,205,Debit,61,Female,134193.35,Utilities
2831,2588,2591.95,2022-04-28 22:00:00,394,Prepaid,41,Male,77906.1,Dining
2832,3368,3523.41,2022-04-28 23:00:00,744,Debit,51,Female,23379.09,Dining
2833,6789,4452.54,2022-04-29 00:00:00,550,Prepaid,69,Male,23864.05,Groceries
2834,1436,4579.87,2022-04-29 01:00:00,633,Credit,65,Female,65649.4,Electronics
2835,3828,1392.19,2022-04-29 02:00:00,255,Prepaid,40,Male,113110.19,Entertainment
2836,2556,943.51,2022-04-29 03:00:00,505,Prepaid,72,Female,63036.74,Travel
2837,8570,1310.13,2022-04-29 04:00:00,995,Prepaid,70,Female,21004.89,Entertainment
2838,8480,3758.1,2022-04-29 05:00:00,825,Prepaid,72,Male,130314.23,Entertainment
2839,1182,1853.44,2022-04-29 06:00:00,837,Prepaid,55,Female,145935.22,Dining
2840,8190,871.08,2022-04-29 07:00:00,896,Prepaid,19,Female,65028.03,Entertainment
2841,7687,496.44,2022-04-29 08:00:00,782,Prepaid,58,Male,29499.71,Dining
2842,6565,1639.93,2022-04-29 09:00:00,653,Prepaid,22,Male,57883.52,Travel
2843,8241,685.0,2022-04-29 10:00:00,671,Prepaid,35,Female,123870.75,Entertainment
2844,8651,786.09,2022-04-29 11:00:00,474,Credit,71,Female,90493.62,Groceries
2845,6575,3421.0,2022-04-29 12:00:00,688,Prepaid,70,Female,69918.13,Entertainment
2846,2589,103.56,2022-04-29 13:00:00,554,Prepaid,67,Female,63449.5,Utilities
2847,9851,592.18,2022-04-29 14:00:00,301,Debit,46,Female,35001.34,Utilities
2848,1159,4222.61,2022-04-29 15:00:00,831,Debit,27,Female,64136.79,Groceries
2849,7555,4225.35,2022-04-29 16:00:00,551,Debit,59,Male,81114.1,Dining
2850,9244,1649.57,2022-04-29 17:00:00,286,Prepaid,72,Female,107508.34,Entertainment
2851,7846,444.33,2022-04-29 18:00:00,707,Credit,59,Male,54070.19,Dining
2852,3307,3526.33,2022-04-29 19:00:00,953,Credit,67,Male,136659.25,Groceries
2853,2228,1803.86,2022-04-29 20:00:00,823,Debit,33,Female,83023.96,Dining
2854,8226,232.1,2022-04-29 21:00:00,467,Debit,40,Male,72670.96,Electronics
2855,6590,793.35,2022-04-29 22:00:00,439,Prepaid,47,Female,97213.99,Utilities
2856,7919,690.39,2022-04-29 23:00:00,361,Credit,23,Male,41791.09,Groceries
2857,6585,2947.64,2022-04-30 00:00:00,940,Credit,61,Female,33856.1,Dining
2858,7046,4491.1,2022-04-30 01:00:00,688,Debit,53,Male,65050.25,Entertainment
2859,5945,3966.39,2022-04-30 02:00:00,642,Credit,37,Female,25191.34,Dining
2860,8927,2734.85,2022-04-30 03:00:00,650,Debit,33,Male,69085.82,Travel
2861,8016,2113.67,2022-04-30 04:00:00,405,Debit,45,Male,107293.08,Groceries
2862,8758,3095.29,2022-04-30 05:00:00,945,Prepaid,71,Male,125575.9,Dining
2863,6086,2221.84,2022-04-30 06:00:00,825,Debit,74,Male,95369.2,Utilities
2864,8161,1234.27,2022-04-30 07:00:00,737,Prepaid,43,Male,109872.79,Electronics
2865,2884,3397.59,2022-04-30 08:00:00,264,Credit,39,Male,128306.87,Utilities
2866,2809,4366.85,2022-04-30 09:00:00,857,Credit,71,Female,120506.91,Travel
2867,4167,1867.49,2022-04-30 10:00:00,720,Debit,28,Female,61597.65,Groceries
2868,7352,4208.48,2022-04-30 11:00:00,187,Debit,18,Male,94544.95,Travel
2869,7056,2158.25,2022-04-30 12:00:00,299,Prepaid,22,Male,54430.91,Entertainment
2870,3437,2009.67,2022-04-30 13:00:00,370,Prepaid,66,Male,94923.39,Electronics
2871,7468,146.48,2022-04-30 14:00:00,150,Credit,60,Female,75380.18,Entertainment
2872,6951,3477.92,2022-04-30 15:00:00,588,Credit,63,Male,68463.89,Utilities
2873,6276,4038.48,2022-04-30 16:00:00,297,Debit,58,Male,43863.31,Utilities
2874,9859,3319.47,2022-04-30 17:00:00,122,Debit,59,Male,93027.9,Dining
2875,8818,761.05,2022-04-30 18:00:00,764,Prepaid,53,Female,114811.08,Travel
2876,5728,520.95,2022-04-30 19:00:00,322,Debit,19,Male,94266.36,Entertainment
2877,3624,2866.43,2022-04-30 20:00:00,320,Prepaid,74,Female,28999.47,Dining
2878,6738,2010.57,2022-04-30 21:00:00,762,Credit,23,Male,140162.51,Electronics
2879,5232,2148.34,2022-04-30 22:00:00,365,Credit,44,Male,20713.84,Utilities
2880,6793,4839.16,2022-04-30 23:00:00,172,Debit,43,Female,135057.53,Entertainment
2881,5523,3620.99,2022-05-01 00:00:00,980,Prepaid,52,Male,119589.53,Travel
2882,6571,2061.88,2022-05-01 01:00:00,176,Debit,30,Male,32552.45,Entertainment
2883,3224,100.4,2022-05-01 02:00:00,643,Debit,29,Male,50753.37,Electronics
